"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"7877",8315,"Stop lookin' at me sideways","Intro","Chris Brown","Psychic","Chris Brown",8047423
"7878",8316,"'Cause I wanna","Intro","Chris Brown","Psychic","Chris Brown",8047423
"7879",8317,"I wanna know how she know (Me)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7880",8318,"And how she readin' my mind (She)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7881",8319,"She catch me every time","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7882",8320,"She might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7883",8321,"But I like it","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7884",8322,"She know about them other girls (The freaks)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7885",8323,"But she's still on my mind (For weeks)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7886",8324,"Her third eye's always on me","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7887",8325,"Might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7888",8326,"But I like it, yeah","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7889",8327,"Loosen up (Swear)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7890",8328,"Baby, you're a dimе, can you choose me up? (Yeah)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7891",8329,"You know I'm not with all of thе goofy stuff (Stupid)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7892",8330,"No rush, don't confuse yourself","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7893",8331,"I told you plenty times, I been through some stuff","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7894",8332,"A lot on my mind, yeah, time's get rough","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7895",8333,"You give me a sign, now let me up, up high","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7896",8334,"I got the keys in the trunk (Yeah, yeah)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7897",8335,"If it come down to it, would you lie for me? (Yeah, yeah)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7898",8336,"Put your life on the line, cry for me? (For me)","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7899",8337,"All I'm askin' from you is a little loyalty","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7900",8338,"All I'm askin' from you is a little loyalty, yeah-yeah","Verse 1","Chris Brown","Psychic","Chris Brown",8047423
"7901",8339,"I wanna know how she know (Me)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7902",8340,"And how she readin' my mind (She)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7903",8341,"She catch me every time","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7904",8342,"She might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7905",8343,"But I like it","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7906",8344,"She know about them other girls (The freaks, oh)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7907",8345,"But she's still on my mind (For weeks, yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7908",8346,"Her third eye's always on me","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7909",8347,"Might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7910",8348,"But I like it, yeah","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7911",8349,"I know it's late, but there's so much I could offer you","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7912",8350,"I know you can't get these party promoters off of you","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7913",8351,"But tell me, would you slide for me if I called for you?","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7914",8352,"Hop in the shower, let me wash that club off of you","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7915",8353,"And I got some Colgate for that Casamigos","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7916",8354,"I know that tequila aggravate your alter ego","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7917",8355,"And that little body that you got is like a cheat code","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7918",8356,"You a sweetheart, but I know that you a freak though (Freak though)","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7919",8357,"I know you at the club sippin' Clicquot","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7920",8358,"Rappin' to that Durkio, but you know I know that you a geek though","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7921",8359,"I know that you watch anime, I know you'd rather be home","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7922",8360,"I know you had a emo phase and you had a ringtone","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7923",8361,"That went like, ""You've been waiting so long""","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7924",8362,"Yes, I have and I'm growin' impatient","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7925",8363,"Growin' up, I used to go in the basement","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7926",8364,"Now I'm grown and we on the top floor, it's amazin'","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7927",8365,"The penthouse, NASA, I'll show you what space is","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7928",8366,"First, second, third, I could show you the bases","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7929",8367,"I don't have to say shit 'cause I feel like you know what I'm thinkin'","Verse 2","Jack Harlow","Psychic","Chris Brown",8047423
"7930",8368,"I wanna know how she know (Me)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7931",8369,"And how she readin' my mind (She)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7932",8370,"She catch me every time","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7933",8371,"She might be psychic (Might be, yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7934",8372,"But I like it","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7935",8373,"She know about them other girls (The freaks, she knows about them girls)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7936",8374,"But she's still on my mind (For weeks, always on my mind)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7937",8375,"Her third eye's always on me (Ooh)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7938",8376,"Might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7939",8377,"But I like it, yeah (Oh-woah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7940",8378,"Shawty psychic, she sideways","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7941",8379,"Shawty lookin' so good, she my taste","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7942",8380,"Make me feel so good in every way","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7943",8381,"You keep readin' my mind, baby, so I hope you understand","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7944",8382,"Girl, you're psychic, psychic (Woo)","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7945",8383,"Girl, you're lookin' so good, you're my taste (Woo)","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7946",8384,"She make me feel so good in every way","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7947",8385,"Stop lookin' at me sideways, girl, 'cause I know you understand me","Verse 3","Chris Brown","Psychic","Chris Brown",8047423
"7948",8386,"I wanna know how she know (Me)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7949",8387,"And how she readin' my mind (She)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7950",8388,"She catch me every time","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7951",8389,"She might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7952",8390,"But I like it","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7953",8391,"She know about them other girls (The freaks)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7954",8392,"But she's still on my mind (For weeks)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7955",8393,"Her third eye's always on me (Might be)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7956",8394,"Might be psychic (Yeah)","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7957",8395,"But I like it, yeah","Chorus","Chris Brown","Psychic","Chris Brown",8047423
"7958",8396,"You've been waiting so long","Outro","Chris Brown","Psychic","Chris Brown",8047423
"7959",8397,"Been waiting so—","Outro","Chris Brown","Psychic","Chris Brown",8047423
"7960",8398,"You've been waiting so long","Outro","Chris Brown","Psychic","Chris Brown",8047423
"7961",8399,"Been waiting so—","Outro","Chris Brown","Psychic","Chris Brown",8047423
"7962",8400,"You've been waiting so long, I'm here to answer your call","Outro","Chris Brown","Psychic","Chris Brown",8047423
"7963",8401,"I can see your mind is overworked, boo (Yeah)","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7964",8402,"Tension in your body when I touch you (Yeah)","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7965",8403,"Girl, you deserve it","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7966",8404,"I'm gon' make every second of this worth it","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7967",8405,"Love how you do everything you do with a purpose, babe","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7968",8406,"Focus, babe, oh-oh","Verse 1","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7969",8407,"Temperature keeps rising like Poseidon when you ride my wave","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7970",8408,"Yeah-yeah-yeah-yeah, yeah-yeah-yeah-yeah","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7971",8409,"Whisper your desires, I'll provide 'em, will you say you'll stay tonight?","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7972",8410,"'Cause when we done making love, clean it up","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7973",8411,"And I wanted to wrap you in","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7974",8412,"My warm embrace","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7975",8413,"And make it last forever","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7976",8414,"Girl, I catch a glimpse of heaven","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7977",8415,"When you let me wrap you in (Wrap you in)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7978",8416,"My warm embrace (My warm embrace)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7979",8417,"Visions of my hands in places","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7980",8418,"My warm embrace","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7981",8419,"Take my chance and dive into your ocean, yeah","Verse 2","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7982",8420,"Tried my best to give you all that you want","Verse 2","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7983",8421,"Girl, before you leave, let me love every part of your anatomy","Verse 2","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7984",8422,"And I want you to pour your pain on me, oh, yeah","Verse 2","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7985",8423,"Temperature keeps rising like Poseidon when you ride my wave (Ride my wave, oh)","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7986",8424,"Yeah-yeah-yeah-yeah (Oh-oh), yeah-yeah-yeah-yeah (Yeah-yeah)","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7987",8425,"Whisper your desires, I'll provide 'em, will you say you'll stay tonight? (Stay)","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7988",8426,"'Cause when we done making love (When we done), clean it up","Pre-Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7989",8427,"And I wanted to wrap you in (Huh, ooh-ooh, ooh-ooh)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7990",8428,"My warm embrace (My warm, my warm)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7991",8429,"And make it last forever","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7992",8430,"Girl, I catch a glimpse of heaven","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7993",8431,"When you let me wrap you in (In)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7994",8432,"My warm embrace (My warm embrace)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7995",8433,"Visions of my hands in places (Yeah)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7996",8434,"My warm embrace","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7997",8435,"Let me make it right","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7998",8436,"Take my time inside","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"7999",8437,"I know you're way past due","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8000",8438,"Give my all to you (Huh)","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8001",8439,"Tonight gon' be about you, baby","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8002",8440,"Give you somethin' that'll drive you crazy","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8003",8441,"Will you say that you'll stay?","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8004",8442,"'Cause when we done making love, clean it up","Bridge","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8005",8443,"And I wanted to wrap you in (Oh, no-no)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8006",8444,"My warm embrace (My warm embrace)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8007",8445,"And make it last forever","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8008",8446,"Girl, I catch a glimpse of heaven (Ooh)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8009",8447,"When you let me wrap you in (Let me wrap you in)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8010",8448,"My warm embrace (Oh, yeah, da-da-da-da)","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8011",8449,"Visions of my hands in places","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8012",8450,"My warm embrace","Chorus","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8013",8451,"Wrap you in","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8014",8452,"My warm embrace","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8015",8453,"Make it last forever, baby","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8016",8454,"Uh","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8017",8455,"Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh, oh","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8018",8456,"My warm embrace","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8019",8457,"(My warm embrace, my warm embrace)","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8020",8458,"(My warm embrace, my warm embrace)","Outro","Chris Brown","WE (Warm Embrace)","Chris Brown",6739137
"8021",8459,"What's goin' on, Mama?","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8022",8460,"Something just dawned on me","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8023",8461,"I ain't been home in some months","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8024",8462,"Been chasin' songs and women","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8025",8463,"Makin' some bad decisions","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8026",8464,"God knows I'm drinkin' too much","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8027",8465,"Yeah, I know you've been worrying 'bout me","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8028",8466,"You've been losing sleep since '93","Verse 1","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8029",8467,"I thought you should know","Chorus","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
"8030",8468,"That all those prayers you thought you wasted on me","Chorus","Morgan Wallen","Thought You Should Know","Morgan Wallen",6839669
